slug,lifecycle_time,day_type,hour_block,abs_distance_bps,safety_sigma,volatility_source,prior_return_count,remaining_volatility_usd,future_data_used_for_features
btc-updown-15m-1785583800,T+3m,weekend,06-12,0.5326408157256661,0.12163184133091688,VOLATILITY_PROXY_PRIOR_60M,60,27.624345428200368,False
btc-updown-15m-1785583800,T+5m,weekend,06-12,0.5373965372967772,0.13458630356927348,VOLATILITY_PROXY_PRIOR_60M,60,25.188298586875245,False
btc-updown-15m-1785583800,T+10m,weekend,06-12,1.804003715170428,0.6874438522770439,VOLATILITY_PROXY_PRIOR_60M,60,16.554079234704467,False
btc-updown-15m-1785583800,T-5m,weekend,06-12,0.5373965372967772,0.13458630356927348,VOLATILITY_PROXY_PRIOR_60M,60,25.188298586875245,False
btc-updown-15m-1785583800,T-3m,weekend,06-12,0.535811296773458,0.18263880537588933,VOLATILITY_PROXY_PRIOR_60M,60,18.50647234057555,False
btc-updown-15m-1785583800,T-2m,weekend,06-12,1.2523400131672382,0.532856235183386,VOLATILITY_PROXY_PRIOR_60M,60,14.825762519758483,False
btc-updown-15m-1785583800,T-1m,weekend,06-12,1.804003715170428,1.139863099650504,VOLATILITY_PROXY_PRIOR_60M,60,9.983655057781856,False
btc-updown-15m-1785594600,T+1m,weekend,06-12,0.8952003949658136,0.2465607508049273,VOLATILITY_PROXY_PRIOR_60M,60,22.915244951016533,False
btc-updown-15m-1785594600,T+2m,weekend,06-12,1.0552273682254707,0.2910755893890895,VOLATILITY_PROXY_PRIOR_60M,60,22.880654519953133,False
btc-updown-15m-1785594600,T+3m,weekend,06-12,1.0980068561259737,0.317655845420407,VOLATILITY_PROXY_PRIOR_60M,60,21.816063201445782,False
btc-updown-15m-1785594600,T+5m,weekend,06-12,1.3736968892654942,0.4363108252970202,VOLATILITY_PROXY_PRIOR_60M,60,19.871154913692823,False
btc-updown-15m-1785594600,T+10m,weekend,06-12,3.076954277916825,1.3826752593003626,VOLATILITY_PROXY_PRIOR_60M,60,14.045235762607646,False
btc-updown-15m-1785594600,T-5m,weekend,06-12,1.3736968892654942,0.4363108252970202,VOLATILITY_PROXY_PRIOR_60M,60,19.871154913692823,False
btc-updown-15m-1785594600,T-3m,weekend,06-12,2.5287430625929073,1.0390704921734562,VOLATILITY_PROXY_PRIOR_60M,60,15.359881856153088,False
btc-updown-15m-1785594600,T-2m,weekend,06-12,3.076954277916825,1.5458779353013796,VOLATILITY_PROXY_PRIOR_60M,60,12.562440770080718,False
btc-updown-15m-1785594600,T-1m,weekend,06-12,4.282702066534278,3.015627377494346,VOLATILITY_PROXY_PRIOR_60M,60,8.963308995575504,False
btc-updown-15m-1785605400,T+1m,weekend,12-18,3.8116336789262957,0.40019937042894377,VOLATILITY_PROXY_PRIOR_60M,60,59.84517160615939,False
btc-updown-15m-1785605400,T+2m,weekend,12-18,5.368117076834407,0.5870051495642152,VOLATILITY_PROXY_PRIOR_60M,60,57.46116541743565,False
btc-updown-15m-1785605400,T+3m,weekend,12-18,4.446640709360951,0.5070933502447829,VOLATILITY_PROXY_PRIOR_60M,60,55.09833640395388,False
btc-updown-15m-1785605400,T+5m,weekend,12-18,11.832775115999956,1.4228714618172418,VOLATILITY_PROXY_PRIOR_60M,60,52.2534902098896,False
btc-updown-15m-1785605400,T+10m,weekend,12-18,10.815808969513954,1.6713371114352706,VOLATILITY_PROXY_PRIOR_60M,60,40.662054073362896,False
btc-updown-15m-1785605400,T-5m,weekend,12-18,11.832775115999956,1.4228714618172418,VOLATILITY_PROXY_PRIOR_60M,60,52.2534902098896,False
btc-updown-15m-1785605400,T-3m,weekend,12-18,12.089006023017673,1.7110691706484615,VOLATILITY_PROXY_PRIOR_60M,60,44.39329590118895,False
btc-updown-15m-1785605400,T-2m,weekend,12-18,7.312925576061523,1.2426828870756061,VOLATILITY_PROXY_PRIOR_60M,60,36.976448680427865,False
btc-updown-15m-1785605400,T-1m,weekend,12-18,2.2201373620466467,0.5291044875273485,VOLATILITY_PROXY_PRIOR_60M,60,26.365302749914854,False
btc-updown-15m-1785627000,T+1m,weekend,18-24,0.0,0.0,VOLATILITY_PROXY_PRIOR_60M,60,24.97228534104952,False
btc-updown-15m-1785627000,T+2m,weekend,18-24,1.6966338942848058,0.4312826337066888,VOLATILITY_PROXY_PRIOR_60M,60,24.69378353695646,False
