observation_sec,threshold_bps,entry_delay_sec,execution_model,slippage_cents,partition,n,trades,no_trades,win_rate,mean_entry,break_even_win_rate,edge_per_share,gross_pnl,fee_estimate,net_pnl,pnl_per_trade,roi,profit_factor,max_drawdown,longest_losing_streak,average_win,average_loss,p10,p5,p1,worst_trade,markets_with_valid_btc,signal_markets,no_trade_markets,no_fill_markets,bootstrap_mean_pnl_low,bootstrap_mean_pnl_high,method_note
60,5,0,vwap_10s,0,all,46,46,,0.7391304347826086,0.6854038979570338,0.6854038979570338,0.05372653682557488,34.96496009309728,4.6000000000000005,30.36496009309729,0.6601078281108107,0.06601078281108107,1.2505359743654894,20.69154820118372,2,4.457792943914626,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.2742244570809518,2.484585714053246,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0,development,29,29,,0.7586206896551724,0.6931740927209359,0.6931740927209359,0.06544659693423655,28.37940301157596,2.9000000000000004,25.479403011575965,0.8786001038474471,0.08786001038474471,1.3603875956375666,20.200000000000003,2,4.371791045980726,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.7590862641178948,3.43473052725581,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0,holdout,17,17,,0.7058823529411765,0.6721488598303774,0.6721488598303774,0.033733493110799075,6.585557081521321,1.7000000000000002,4.885557081521325,0.287385710677725,0.0287385710677725,1.0967437045845807,20.69154820118371,2,4.615463090126777,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.38157178847047,2.717817565303732,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.01,all,46,46,,0.7391304347826086,0.6954038979570338,0.6954038979570338,0.04372653682557486,27.777631028846226,4.6000000000000005,23.177631028846235,0.5038615441053529,0.050386154410535296,1.191234579445926,21.141394916126735,2,4.246400912613124,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.4034853337570705,2.2973361138742083,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.01,development,29,29,,0.7586206896551724,0.7031740927209359,0.7031740927209359,0.05544659693423654,23.784016768002253,2.9000000000000004,20.88401676800226,0.7201385092414573,0.07201385092414574,1.295389204639353,20.199999999999996,2,4.162909853091012,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.8806249301483056,3.2382720089372454,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.01,holdout,17,17,,0.7058823529411765,0.6821488598303774,0.6821488598303774,0.023733493110799066,3.9936142608439713,1.7000000000000002,2.293614260843975,0.13491848593199854,0.013491848593199855,1.0454181041751283,21.141394916126742,2,4.3994678550703314,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.495371540234087,2.534972116620379,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.02,all,46,46,,0.7391304347826086,0.7054038979570338,0.7054038979570338,0.03372653682557486,20.79840697345795,4.6000000000000005,16.198406973457956,0.3521392820316947,0.03521392820316947,1.1336502225532836,22.793863941969583,2,4.04112961686641,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.5289774342392852,2.117969551289344,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.02,development,29,29,,0.7586206896551724,0.7131740927209359,0.7131740927209359,0.04544659693423653,19.320887387447712,2.9000000000000004,16.420887387447717,0.5662374961188869,0.05662374961188868,1.2322614906286804,20.2,2,3.960040335793078,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.9986290941570104,3.046934985335291,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_10s,0.02,holdout,17,17,,0.7058823529411765,0.6921488598303774,0.6921488598303774,0.013733493110799059,1.477519586010235,1.7000000000000002,-0.22248041398976115,-0.013087083175868304,-0.0013087083175868303,0.9955944472477274,21.644470396642426,2,4.189793298834187,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.604019781122259,2.3573190651470397,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0,all,45,45,,0.7333333333333333,0.6879596533241099,0.6879596533241099,0.045373680009223386,30.1526317801765,4.5,25.65263178017651,0.5700584840039224,0.057005848400392245,1.2116553777242287,21.870967741935488,2,4.45007975091444,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,2,-1.4001670736704088,2.438774151988408,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0,development,29,29,,0.7586206896551724,0.6929496956987705,0.6929496956987705,0.06567099395640187,30.04939453280167,2.9000000000000004,27.14939453280168,0.9361860183724716,0.09361860183724717,1.3840084092334042,20.199999999999996,2,4.447699751490985,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.7418833966596465,3.5181250436337903,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0,holdout,16,16,,0.6875,0.6789152015200376,0.6789152015200376,0.008584798479962373,0.10323724737482642,1.6,-1.4967627526251697,-0.0935476720390731,-0.009354767203907311,0.9703611336113827,21.87096774193548,2,4.454839749761348,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,1,-2.6695793734912083,2.5612227907692087,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.01,all,45,45,,0.7333333333333333,0.6979596533241099,0.6979596533241099,0.03537368000922338,23.18297270178372,4.5,18.68297270178373,0.41517717115074954,0.04151771711507495,1.1541499397836943,22.28130511463845,2,4.238877960660113,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,2,-1.5289026795779606,2.2527036717832476,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.01,development,29,29,,0.7586206896551724,0.7029496956987705,0.7029496956987705,0.055670993956401876,25.396562595335322,2.9000000000000004,22.496562595335327,0.7757435377701837,0.07757435377701836,1.318197490740245,20.200000000000003,2,4.23620739069706,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.8620782344213704,3.3096043453914556,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.01,holdout,16,16,,0.6875,0.6889152015200376,0.6889152015200376,-0.0014152015200376358,-2.213589893551603,1.6,-3.8135898935515997,-0.23834936834697498,-0.0238349368346975,0.9244833684445227,22.281305114638446,2,4.244219100586218,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,1,-2.779221995712885,2.3757689456063065,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.02,all,45,45,,0.7333333333333333,0.7079596533241099,0.7079596533241099,0.02537368000922337,16.41510661217787,4.5,11.915106612177878,0.2647801469372862,0.026478014693728617,1.0983094604965171,22.67987804878049,2,4.033791109459935,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,2,-1.6533014305754061,2.07213560668282,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.02,development,29,29,,0.7586206896551724,0.7129496956987705,0.7129496956987705,0.04567099395640186,20.878893579025878,2.9000000000000004,17.978893579025883,0.6199618475526166,0.06199618475526166,1.2542983533101255,20.2,2,4.030858799046631,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.979157676575843,3.1032814892814744,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,0,vwap_5s,0.02,holdout,16,16,,0.6875,0.6989152015200376,0.6989152015200376,-0.011415201520037645,-4.463786966848007,1.6,-6.063786966848003,-0.3789866854280002,-0.03789866854280002,0.8799250105574652,22.679878048780488,2,4.039655730286545,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,1,-2.8856540119747,2.1957004170726386,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0,all,47,47,,0.723404255319149,0.6822700157574468,0.6822700157574468,0.04113423956170212,30.792835225217267,4.7,26.09283522521728,0.5551667069195165,0.05551667069195166,1.1987268486307487,27.02205694355844,2,4.629201036035802,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.368850415154059,2.3528117634674834,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0,development,30,30,,0.7333333333333333,0.6885719627666667,0.6885719627666667,0.04476137056666666,24.723692504071664,3.0,21.72369250407167,0.7241230834690556,0.07241230834690557,1.2688575804959366,20.200000000000003,2,4.660167841094166,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-1.849749688350924,3.3069041933673367,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0,holdout,17,17,,0.7058823529411765,0.6711489328,0.6711489328,0.03473342014117646,6.069142721145605,1.7000000000000002,4.369142721145609,0.2570083953615064,0.02570083953615064,1.0865176776464476,21.487652588888775,2,4.572428560095467,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.43176469058641,2.689408450101552,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.01,all,47,47,,0.723404255319149,0.6922700157574468,0.6922700157574468,0.031134239561702113,23.418217681147976,4.7,18.718217681147987,0.39825995066272313,0.03982599506627231,1.1425606830247372,29.030064825603414,2,4.412300520033764,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.4970233912025397,2.1661745950677274,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.01,development,30,30,,0.7333333333333333,0.6985719627666667,0.6985719627666667,0.03476137056666665,19.92812506081885,3.0,16.928125060818857,0.5642708353606286,0.05642708353606286,1.209506498277461,20.200000000000003,2,4.442187502764494,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-1.9675822684692934,3.112142589176506,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.01,holdout,17,17,,0.7058823529411765,0.6811489328,0.6811489328,0.024733420141176448,3.490092620329124,1.7000000000000002,1.7900926203291276,0.1052995659017134,0.010529956590171339,1.0354473786203788,21.911433741880987,2,4.35750771836076,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.542722071817847,2.502773180459214,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.02,all,47,47,,0.723404255319149,0.7022700157574469,0.7022700157574469,0.021134239561702104,16.260624842938768,4.7,11.560624842938779,0.24597074133912294,0.024597074133912294,1.0880474093140806,30.978330725893954,2,4.2017830836158465,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.623528854145836,1.9851194727349823,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.02,development,30,30,,0.7333333333333333,0.7085719627666667,0.7085719627666667,0.024761370566666645,15.27421330474237,3.0,12.274213304742375,0.4091404434914125,0.04091404434914125,1.1519085805042373,20.199999999999996,2,4.230646059306472,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-2.0820598275193904,2.9230739777918493,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,first_trade,0.02,holdout,17,17,,0.7058823529411765,0.6911489328,0.6911489328,0.014733420141176441,0.9864115381963998,1.7000000000000002,-0.7135884618035964,-0.041975791870799785,-0.004197579187079979,0.9858695354098298,22.322773333030625,2,4.148867628183034,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.6504737882176306,2.3201843549124423,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0,all,46,46,,0.7391304347826086,0.6830648377388947,0.6830648377388947,0.05606559704371395,38.3529130099215,4.6000000000000005,33.752913009921514,0.7337589784765546,0.07337589784765547,1.2784893812699796,20.544191821833785,2,4.5574386179388675,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.1811768371880302,2.6200540407566786,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0,development,29,29,,0.7586206896551724,0.6869311433088607,0.6869311433088607,0.07168954634631168,32.50655405780817,2.9000000000000004,29.606554057808175,1.0209156571657991,0.10209156571657992,1.418763140845943,20.200000000000003,2,4.559388820809462,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.708732899564472,3.638408534630928,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0,holdout,17,17,,0.7058823529411765,0.6764693752960116,0.6764693752960116,0.0294129776451649,5.846358952113333,1.7000000000000002,4.146358952113337,0.24390346777137273,0.024390346777137275,1.0821061178636304,20.544191821833778,2,4.553863246009445,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.3423669859710707,2.5708264481529834,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.01,all,46,46,,0.7391304347826086,0.6930648377388947,0.6930648377388947,0.04606559704371395,31.057477647198663,4.6000000000000005,26.457477647198672,0.5751625575477972,0.05751625575477972,1.2182960201914084,20.999498845591596,2,4.342866989623491,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.3066129375908198,2.4293728210419605,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.01,development,29,29,,0.7586206896551724,0.6969311433088607,0.6969311433088607,0.06168954634631166,27.79021285630264,2.9000000000000004,24.890212856302647,0.8582832019414707,0.08582832019414706,1.3520539300750019,20.200000000000003,2,4.345009675286484,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.823705932411176,3.4363150551868937,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.01,holdout,17,17,,0.7058823529411765,0.6864693752960116,0.6864693752960116,0.01941297764516489,3.2672647908960215,1.7000000000000002,1.5672647908960253,0.0921920465232956,0.00921920465232956,1.0310349463543766,20.999498845591585,2,4.338938732574668,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.4554814921533987,2.386063909778256,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.02,all,46,46,,0.7391304347826086,0.7030648377388947,0.7030648377388947,0.03606559704371393,23.975222549736785,4.6000000000000005,19.37522254973679,0.4212004902116694,0.042120049021166936,1.1598615721925478,21.527384930233026,2,4.134565369109906,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.4343216057755679,2.2443881371017107,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.02,development,29,29,,0.7586206896551724,0.7069311433088608,0.7069311433088608,0.05168954634631166,23.211383684789162,2.9000000000000004,20.311383684789167,0.7003925408547989,0.07003925408547988,1.2872897268004124,20.200000000000003,2,4.136881076581326,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.9366465383009626,3.2403106271001962,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_10s,0.02,holdout,17,17,,0.7058823529411765,0.6964693752960116,0.6964693752960116,0.009412977645164885,0.7638388649476227,1.7000000000000002,-0.936161135052374,-0.05506830206190435,-0.005506830206190435,0.9814621557415372,21.44080978670958,2,4.130319905412302,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.5652901799165604,2.206868693279574,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0,all,46,46,,0.7391304347826086,0.6808593634652592,0.6808593634652592,0.058271071317349495,39.02602929251198,4.6000000000000005,34.42602929251199,0.748391941141565,0.0748391941141565,1.2840431459778219,20.544191665296374,2,4.577236155662117,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.18474972897919,2.6239592229420587,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0,development,29,29,,0.7586206896551724,0.6844914266462692,0.6844914266462692,0.07412926300890324,32.905461946462076,2.9000000000000004,30.005461946462084,1.0346711016021408,0.10346711016021408,1.4244054023544848,20.200000000000003,2,4.577520997566459,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.6594326336609146,3.6566282353050257,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0,holdout,17,17,,0.7058823529411765,0.6746634909800069,0.6746634909800069,0.03121886196116957,6.120567346049906,1.7000000000000002,4.420567346049911,0.26003337329705356,0.026003337329705358,1.0875359870504933,20.544191665296374,2,4.576713945504159,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.3248710418769676,2.6013940705859193,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.01,all,46,46,,0.7391304347826086,0.6908593634652592,0.6908593634652592,0.048271071317349486,31.711474734793015,4.6000000000000005,27.111474734793024,0.5893798855389788,0.058937988553897876,1.2236920357656191,20.999498692848896,2,4.362102198082147,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.3141771392801573,2.4371206162599646,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.01,development,29,29,,0.7586206896551724,0.6944914266462692,0.6944914266462692,0.06412926300890323,28.175999570777776,2.9000000000000004,25.275999570777785,0.8715861920957857,0.08715861920957857,1.357510602132642,20.199999999999996,2,4.362545435035353,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.786780811265343,3.452344664721533,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.01,holdout,17,17,,0.7058823529411765,0.6846634909800069,0.6846634909800069,0.021218861961169563,3.535475164015237,1.7000000000000002,1.8354751640152407,0.10796912729501416,0.010796912729501416,1.0363460428517868,20.999498692848885,2,4.36128959700127,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.4458700381254412,2.4174475088452883,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.02,all,46,46,,0.7391304347826086,0.7008593634652592,0.7008593634652592,0.03827107131734948,24.610900457921147,4.6000000000000005,20.010900457921156,0.4350195751721991,0.04350195751721991,1.1651064394217918,21.44080963762525,2,4.153261778174151,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.4398599945088784,2.253349114815156,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.02,development,29,29,,0.7586206896551724,0.7044914266462692,0.7044914266462692,0.05412926300890322,23.58468144212455,2.9000000000000004,20.684681442124553,0.7132648773146397,0.07132648773146398,1.2925697516566412,20.199999999999996,2,4.153849156460207,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.9102949451516085,3.2540856260639384,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,5,vwap_5s,0.02,holdout,17,17,,0.7058823529411765,0.6946634909800069,0.6946634909800069,0.011218861961169554,1.0262190157966007,1.7000000000000002,-0.6737809842033955,-0.03963417554137621,-0.003963417554137621,0.986657802293002,21.440809637625254,2,4.152184917983051,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.5631083305769997,2.239343644290808,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0,all,47,47,,0.723404255319149,0.682847394306383,0.682847394306383,0.04055686101276594,32.793411897854845,4.7,28.093411897854857,0.597732168039465,0.059773216803946504,1.2139635331138985,26.96464615747275,2,4.6880415264074955,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.3117490730018666,2.3949192882372112,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0,development,30,30,,0.7333333333333333,0.6886666317733333,0.6886666317733333,0.044666701559999994,25.652287961478045,3.0,22.652287961478052,0.7550762653826018,0.07550762653826017,1.2803500985331442,20.200000000000003,2,4.70237672552173,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-1.8574781235555595,3.3469682846814197,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0,holdout,17,17,,0.7058823529411765,0.6725781517176471,0.6725781517176471,0.033304201223529395,7.141123936376799,1.7000000000000002,5.441123936376803,0.3200661139045178,0.03200661139045178,1.107745028443105,20.29717771278186,2,4.6617603280314,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.2625877271160664,2.637063247198813,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.01,all,47,47,,0.723404255319149,0.692847394306383,0.692847394306383,0.03055686101276594,25.351833695310834,4.7,20.651833695310845,0.43940071692150734,0.04394007169215074,1.1572873853412862,28.9842527044475,2,4.469171579273848,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.4365463687614346,2.208149041444975,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.01,development,30,30,,0.7333333333333333,0.6986666317733333,0.6986666317733333,0.034666701559999985,20.832588526673884,3.0,17.83258852667389,0.5944196175557963,0.059441961755579635,1.2207003530528946,20.199999999999996,2,4.4832994784851765,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-1.9834993408251087,3.1501541179148553,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.01,holdout,17,17,,0.7058823529411765,0.6825781517176471,0.6825781517176471,0.023304201223529386,4.5192451686369495,1.7000000000000002,2.8192451686369533,0.16583795109629137,0.016583795109629137,1.055826637002712,20.761017996456687,2,4.443270430719746,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.3849074353045774,2.450568268977257,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.02,all,47,47,,0.723404255319149,0.702847394306383,0.702847394306383,0.02055686101276593,18.13055833982175,4.7,13.43055833982176,0.2857565604217396,0.028575656042173957,1.1022890962667309,30.94313856565111,2,4.256781127641816,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,0,-1.5640000578654258,2.0269614881234594,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.02,development,30,30,,0.7333333333333333,0.7086666317733333,0.7086666317733333,0.024666701559999973,16.15542813653223,3.0,13.155428136532235,0.43851427121774117,0.04385142712177412,1.1628147046600525,20.199999999999996,2,4.270701278933283,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,0,-2.1056924371992385,2.9549234602084344,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,first_trade,0.02,holdout,17,17,,0.7058823529411765,0.6925781517176471,0.6925781517176471,0.013304201223529377,1.9751302032895204,1.7000000000000002,0.2751302032895242,0.01618412960526613,0.001618412960526613,1.0054481228374164,21.210427529153463,2,4.2312608502741265,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.505396357520169,2.2695133726390564,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0,all,46,46,,0.7391304347826086,0.6838949057971465,0.6838949057971465,0.05523552898546214,40.54315108189036,4.6000000000000005,35.94315108189037,0.7813728496063125,0.07813728496063124,1.2965606524908448,20.611968248951293,2,4.621857384761482,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.1459881435200003,2.7112964081761164,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0,development,29,29,,0.7586206896551724,0.686274795840391,0.686274795840391,0.07234589381478145,34.75447916068788,2.9000000000000004,31.854479160687887,1.098430315885789,0.10984303158857892,1.4505584039701256,20.200000000000003,2,4.661567234576722,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.668087816417768,3.7651362320715718,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0,holdout,17,17,,0.7058823529411765,0.6798350933704355,0.6798350933704355,0.026047259570740975,5.788671921202482,1.7000000000000002,4.0886719212024865,0.24051011301191094,0.024051011301191097,1.0809638004198512,20.611968248951285,2,4.54905599343354,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.346484525044334,2.523186729212622,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.01,all,46,46,,0.7391304347826086,0.6938949057971465,0.6938949057971465,0.04523552898546213,33.17643503838923,4.6000000000000005,28.57643503838924,0.6212268486606356,0.06212268486606356,1.2357791669834095,21.066296094714446,2,4.405189265834977,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.273389171903179,2.518713251157104,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.01,development,29,29,,0.7586206896551724,0.696274795840391,0.696274795840391,0.06234589381478144,29.967918342402893,2.9000000000000004,27.067918342402898,0.9333764945656172,0.09333764945656171,1.3828559878699136,20.200000000000003,2,4.443996288291041,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.789027693425494,3.5586950614745967,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.01,holdout,17,17,,0.7058823529411765,0.6898350933704355,0.6898350933704355,0.016047259570740966,3.2085166959863365,1.7000000000000002,1.5085166959863403,0.08873627623449061,0.00887362762344906,1.0298716177423037,21.06629609471444,2,4.334043057998861,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.4599517600801457,2.342656812855637,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.02,all,46,46,,0.7391304347826086,0.7038949057971465,0.7038949057971465,0.035235528985462124,26.02634308656648,4.6000000000000005,21.42634308656649,0.4657900670992715,0.04657900670992715,1.1767850089650702,21.752370973805405,2,4.194892443722543,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,1,-1.4025057402017225,2.331906628287341,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.02,development,29,29,,0.7586206896551724,0.706274795840391,0.706274795840391,0.052345893814781434,25.322136371040017,2.9000000000000004,22.422136371040022,0.7731771162427594,0.07731771162427593,1.3171447860118812,20.199999999999996,2,4.232824380501819,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,1,-1.905173528111006,3.3583781791986693,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_10s,0.02,holdout,17,17,,0.7058823529411765,0.6998350933704355,0.6998350933704355,0.006047259570740959,0.704206715526464,1.7000000000000002,-0.9957932844735327,-0.05857607555726663,-0.0058576075557266625,0.9802813210995339,21.506630041319035,2,4.125350559627205,-10.1,-10.1,-10.1,-10.1,-10.1,73,17,56,0,-2.570077111558491,2.1661004517184965,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_5s,0,all,43,43,,0.7209302325581395,0.6892996623096466,0.6892996623096466,0.031630570248493,20.685710859612186,4.3,16.385710859612196,0.38106304324679524,0.03810630432467953,1.1351956341552163,24.15376960448127,2,4.438248737406845,-10.1,-10.1,-10.1,-10.1,-10.1,200,47,153,4,-1.5126264283974533,2.34466337462465,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
60,5,10,vwap_5s,0,development,27,27,,0.7407407407407407,0.6933965334814846,0.6933965334814846,0.04734420725925617,21.173307870219354,2.7,18.473307870219358,0.6841965877859022,0.06841965877859021,1.2612914833128621,20.199999999999996,2,4.458665393510968,-10.1,-10.1,-10.1,-10.1,-10.1,127,30,97,3,-2.2210870422192053,3.6315301851919704,local-date block bootstrap; fee scenario=1% notional; chronological 65/35 date split
