market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788984000,False,0.6051928551928552,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788984900,False,0.6034963534963534,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788985800,False,0.4242911742911743,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788986700,False,0.3762236262236262,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788987600,False,0.5052747552747553,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788988500,False,0.7235579735579736,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788989400,False,0.6657014157014157,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788990300,False,0.2261319761319761,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788991200,False,0.6752759252759253,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788992100,False,0.4562127062127062,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788993000,False,0.6700889200889201,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789040700,False,0.5573788073788073,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789041600,False,0.6531824031824032,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789042500,False,0.5766222797472798,high,1,0.49123638,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789043400,False,0.5292564276939277,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789044300,False,0.38507663507663503,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789045200,False,0.45535988504738506,low,1,-4.694808853830912,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789046100,False,0.4866181116181116,medium,1,1.27324208,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789047000,False,0.23241098241098238,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789047900,False,0.3760264932139932,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789048800,False,0.6218263718263718,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789049700,False,0.5732908232908233,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789050600,False,0.5773858273858274,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789051500,False,0.5242848367848368,medium,1,1.9629,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789052400,False,0.4870513776763777,medium,1,0.9242288,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789053300,False,0.5804421507546508,high,1,1.25553665,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789054200,False,0.594111055048555,high,1,0.50240088,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789055100,False,0.5477067977067978,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789056000,False,0.537319381069381,medium,1,0.99055638,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789129800,False,0.6713954213954214,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789130700,False,0.5801938301938302,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789131600,False,0.4858722358722359,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
