market_slug,weekend_et,weekend_utc,entry_edge_samples,local_quote_samples,fill_markout_samples,spread,quote_age_sec,depth_1c,depth_2c,depth_5c,top_bid_size_median,top_ask_size_median,quote_update_rate,depth_source,trade_frequency,recent_volume,liquidity_score,liquidity_score_feature_count,signal_observations,entry_attempts,submitted_orders,filled_orders,cancelled_orders,stop_loss_exits,emergency_exits
btc-updown-15m-1788958800,False,False,86,356,0,0.01,0.98639135,,,,202.7,202.7,0.3956149420215326,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.7348473566641847,3,172,0,2,0,1,0,0
btc-updown-15m-1788959700,False,False,236,354,0,0.01,1.0433625,,,,190.07999999999998,190.07999999999998,0.3950535070598104,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.566581864813436,3,472,0,0,0,0,0,0
btc-updown-15m-1788960600,False,False,84,346,0,0.01,0.96442545,,,,180.765,180.765,0.3858395899729873,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5916749400182013,3,168,0,1,0,0,0,0
btc-updown-15m-1788961500,False,False,181,321,0,0.01,1.025888,,,,150.0,150.0,0.35661566575643083,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.40667245801274093,3,362,0,0,0,0,0,0
btc-updown-15m-1788962400,False,False,83,341,0,0.01,1.0863158,,,,238.14,253.83,0.38006846009965906,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.31389302556465626,3,166,0,1,0,0,0,0
btc-updown-15m-1788963300,False,False,28,276,0,0.01,0.7987960999999999,,,,188.5,188.5,0.34647717249701043,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5191776288574501,3,56,0,2,0,1,0,0
btc-updown-15m-1788964200,False,False,199,325,0,0.01,1.0268288,,,,181.23,184.0,0.3925620302833255,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5691197153967072,3,398,0,0,0,0,0,0
btc-updown-15m-1788965100,False,False,217,346,0,0.01,1.044326,,,,209.13,209.13,0.38473794316597576,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.40958467775295776,3,434,0,0,0,0,0,0
btc-updown-15m-1788966000,False,False,192,341,0,0.01,1.069248,,,,188.15,200.0,0.38153556094284513,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.34242367833209236,3,384,0,0,0,0,0,0
btc-updown-15m-1788966900,False,False,0,349,0,,,,,,212.63,214.93,0.38778256917685844,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,,1,0,0,0,0,0,0,0
btc-updown-15m-1788967800,False,False,0,0,0,,,,,,,,,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,,0,0,0,0,0,0,0,0
btc-updown-15m-1788968700,False,False,132,181,0,0.01,1.0482939500000001,,,,192.0,193.75,0.3927187268821622,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5040063704806818,3,264,0,0,0,0,0,0
btc-updown-15m-1788969600,False,False,202,356,0,0.01,1.0139936,,,,186.63,186.63,0.3955883042893719,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.6673636965334657,3,404,0,0,0,0,0,0
btc-updown-15m-1788970500,False,False,239,350,0,0.01,1.032896,,,,206.57999999999998,206.57999999999998,0.39013650057874677,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5072536609580541,3,478,0,0,0,0,0,0
btc-updown-15m-1788971400,False,False,214,356,0,0.01,1.097124,,,,244.775,244.775,0.39550223759067415,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.48603665094729875,3,428,0,0,0,0,0,0
btc-updown-15m-1788972300,False,False,163,326,0,0.01,1.0496021,,,,170.0,170.0,0.3637180883947338,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3510134855630016,3,326,0,0,0,0,0,0
