market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788971400,False,0.48603665094729875,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788972300,False,0.3510134855630016,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788973200,False,0.545464135021097,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788974100,False,0.502194506494581,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788975000,False,0.48232191610821545,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788975900,False,0.2758273351534707,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788976800,False,0.5346798212956069,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788977700,False,0.6217072060891867,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788978600,False,0.570956399437412,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788979500,False,0.3093033838007777,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788980400,False,0.5529887482419128,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788981300,False,0.4828762306610408,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788982200,False,0.5736762637544469,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788983100,False,0.31425912137006706,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788984000,False,0.5721229420038058,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788984900,False,0.5678869860180359,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788985800,False,0.4436708860759494,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788986700,False,0.3370708198891371,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788987600,False,0.4935302390998593,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788988500,False,0.656467692562257,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788989400,False,0.612064614875486,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788990300,False,0.23751964920989496,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788991200,False,0.6158269214858939,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788992100,False,0.4674443617109291,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788993000,False,0.6145424836601308,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789040700,False,0.5264044014230165,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789041600,False,0.6890047158103748,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789042500,False,0.5596860263092579,high,1,0.49123638,LOCAL_RECORDED sell fills; settlement PnL may be absent
