market_slug,condition_id,token_ids,identity_source,gamma_status,trade_fetch_status,trade_rows_raw,trade_rows_matched,trade_identity_mismatch_count,trade_error_code,trade_error_endpoint,price_fetch_status,price_points,price_error_code,price_error_endpoint,gamma_error_code,gamma_error_endpoint,cache_used,fetch_status,error_code,error_stage,error_endpoint,error_message
btc-updown-15m-1790197200,0x3b2e5436361a9fdc2d3e0e8b541c9b0de5ce6904dc98684a26da2fe8cf63f66b,"[""115502353466190627096850951386051569580054165537815325599714393758784116499635""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790197200-bd3a8119a2.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790198100,0x85402329a94f44caf7a5c0cdb7b6df2623898a29da841133d43500317d245fe3,"[""11916784093225534701664505816197128981235358006296269310043950255012758401293"", ""64267423639832540072151964721707892597903039931889254030020032336828263510693""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790198100-20ba72e40e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790199000,0x744ad6c72fb7742546b26b790fcabfb4c2dd2f98237a0d1c80a71747ffeced85,"[""19140220183518374098194483572879890915126501048715746242590523998667605517949""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790199000-24e1a260c8.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790199900,0x0f2c673d7eed6ed7a009c67b5785eec8bc77ff1eb6daf759226bab39c6f3957e,"[""107232191159761596479967774143936479660490704636202198380391084606015980645981"", ""14722493028492525383871422112597209699832745191199070944820699432105801274957""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790199900-659e15344e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790200800,0xfb4fea5cf88a110d032c4108f8ab03333b91aca458c1d669ae07834abee0c326,"[""32325359868553242882714127226727885197648780544168866333375866824336091358106"", ""9740057006214164715045771743341960937645111713512308910965815880492255410078""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790200800-940aae7590.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790201700,0xcbed4c40ac06519fab554c03b09d2d6fc4842d662eab4f84bb24748fcc79bdae,"[""71103551772845070759275617620169343059614763038996158114381260364854303738019"", ""713139743611714646643199604109859235663061058291007827914596760038890619261""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790201700-290c85c71b.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790202600,0xeb2077efcbd47c80c952d7c100cb0956bbba88a5ea4d79f83a242a5acb350316,"[""33564103456696283526750283813210092010603221150187007277753029970318241989588"", ""62313205347312308168160379914543118616919624684616663497528683100312793507615""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790202600-275d6e69eb.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790252100,0xe58b43bbed24408525f7bfde4f28e864b7111ffa2f40da9858ec42860423c169,"[""27911787146162911317907146573517756129102959128242696943163558162673928480689""]",LOCAL_INSTRUMENT_ID,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790252100-3d528734a2.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790253000,0xd873b604956e46e5749705cade49e480a65ae8b8cfe9c2c92e8c3965975b3a2f,"[""13353615037023520573992547880972009837657778308787345485718263555897221796573"", ""15490509379016085861557378022341274079286160484840318080377815397151339416864""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790253000-a87244202c.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790253900,0xe07833ba93bba4e299ae84624904417bc97ce9d6cc690734356db3545e66ac7e,"[""110447786914821251043766622446725834270862796896393795373950972275702893013218"", ""113878225391960824153794588383983960923236079002019179934159933487629996607283""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790253900-3062f7b1cd.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790254800,0x7b30c9f42982465b578acc1a6c75d6dcd7cca5a106a41b887daa2fb707987397,"[""86514867455733887692076766953344945694264952048835065518187637494772858806413""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790254800-d913586481.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790255700,0x9e5eaa0a79f29c0878c9c898e4c1942289c7312dab30e105c5ba070b3f7f5f20,"[""25512129285732787670508052094133688575967603336146696117413391873842415635884""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790255700-0306b4f242.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790256600,0xfbf4d66d25d078219f8d78c6e985f0b7360fddbfc812478c387633999164cc8c,"[""48563132417420847663650697349909447485340282191308501300312153921957068219960""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790256600-3845671c3e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790257500,0x3fa4699619408c7ee4fe957cb0e69c5a8a6e1676c234045e7a7f54a566127db6,"[""113005833973086258551658671297173854680414184569610570406143497252793552601360"", ""86342943392804186013122775882178770388597628698690412455513329775011802272843""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790257500-4da8fd9fb7.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790258400,0x5b160a0a90174d2a2814601638e89aaf485b761c9655b1c4519dc87f9807afb9,"[""11468536784330149034781734076526021067639514008838900496932986765349638229399"", ""64793672543400331775778307080809720081152827737215690152635176559584474745856""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790258400-de51f17d26.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790262900,0xb99bacd2200483984bd559d38bac6c217fe38839f759593c2cec348a4149038c,"[""54467306907065950306495655732826402972297635122815955725933589694066778618317""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790262900-262ad1fb66.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790263800,0x70bb35774f194a50b9a166785d7fa303bc3a59759a38176280069a15fc8e009a,"[""42999569667686374115769506898472938179040738185162702716069729517215849397345""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790263800-c7028a7226.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790264700,0xa4141b9e3fdf46e7a9e111a48722d874c5df98d5fd6ef955f1a1cb12c52dcf59,"[""111029649738098727518623007150730453985439463638584180629584854930875542911089"", ""45583190090824923663471775857923523099678219082660003146375369251314545301423""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790264700-bfe2fc76df.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790265600,0x6bb395c888eafa97a8f7520bf82957803834ccc59d8c233e0f07338002d25b74,"[""26271512218631719824771183655173178243381875329336994293586085331380597793723"", ""27931813441281991517650996282235323588437166945668035894396531657522106783506""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790265600-5f0b6c2888.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790266500,0x3f07a0f12c9d3da69fecebe81fa5d34b605e961d46eb8f91a688ffd2a53e4dd3,"[""20599810577066213897881894401711582971384886751408418641900669298481782374741""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790266500-85125edbf6.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790267400,0x27cfaf5c07dedf32325ff6c0b4638178e5d816e36287317350fd9f082ff5f78b,"[""32221220175044978295202843459241600891335066930239188806616910743283133540467"", ""84131008230919373665765982913290158679420199885966596116704561154994786825287""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790267400-aa97c4d029.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790268300,0x06fb249d000a806114a16116b76736e8233bf5444848718c172826b955f05cf1,"[""100740579834561810692759070795975566048563169342707868693516812615475245913895"", ""10150311971458959535499904846220561492823190034748085003302541825006000632797""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790268300-1d80ee530e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790269200,0x18a20f73b3aac634e66c4fc49637c4e10241dd45a5329efc82699874942f0bec,"[""61500932711411894511874864495491062221184030968762577553320107163792910379667"", ""6882137704263277673329677381438293619267632172296987488218778362259311450183""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790269200-72f8556057.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790270100,0x51683ffbb9899dbc66c5e6d6d087e3e3b2981d1cc75a1615af3ea68e558916d9,"[""112562708270075860952981308769378109592861524760390912522792902026365088022714"", ""35797058834868768157551084016186268612575019903831366137557129187313519899370""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790270100-52b24e8987.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790271000,0xaf926c2c84bf508bd24d7056c4b25bed8abdf6a9f4745935260aa0611b39fd62,"[""85139194715115369110370696342736180396344013497112749732966252399412374206773"", ""9362197724574210898890251715007144616146133894463145115913523335137759262660""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790271000-2c5f297f21.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790271900,0xb225865d9b7f8f35cdd7451ec442c0d319cdb015327078a796cae504795a283b,"[""2411555143899342215554657719275508422816818275690904950839194671294837666393"", ""28018658919815911951117385792125744893230101209758598770129363811292773485549""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790271900-a69ce10c0d.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790272800,0x6067f69d72ee495ead73c125400e2b25cb7ee8d1f9c1ba7e0202c80bbfc19fc9,"[""53025153427508179202133810457193700856365446646595071808859593827078032142358"", ""7742397501046194149265585636693966425924401005756319566279831749893939781039""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790272800-bb6c83b650.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790273700,0x68a5e5c48abda6dc015cc680cc34e3741caa8a6077a88f9b607257e24700fbcf,"[""39812369089997555176035187139543850192360114038310231872564832096670102779021""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790273700-3f50b32751.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790274600,0x03ac4c88f9e7d7abc8a6f428c68c62936da5a2660d4906bc4952557ca3c2fc72,"[""56334443211081317135322371329450290805994693000512588341094837679901651474678"", ""7190449226938354857008095517893793161092800374971871296309665928223087455358""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790274600-f8b3dddb25.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790275500,0xe7a747e98719a136e0470868e7b4819104b19078f29b7ca1959831f0f2419446,"[""11851172975535545355492373026423837004124624517791134130113015654294446618055"", ""82043476601257858196841526379986758153366487696221431355994397060286491955632""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790275500-27400861d5.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790276400,0x715366024dfb6b677b68fa7670a7061ee5c0b221dcc0a8ed9586b5785e541da3,"[""47230595281967106371801359512214622104131460404647776364965606446026228917484"", ""78413142925501843589652872122708486649472856993433620214177226165852185941336""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790276400-7a2aa2c64a.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790277300,0x8018baee76fd50b9ed8bff916652cb6f8236aeed14e286a51ac706806cf608f1,"[""107536240176472308881385090369506078002145524710780471943973177847113047895965"", ""109726480136226298379349191654088699598911062082825293518507798581490619662943""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790277300-741c1d1a04.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790278200,0x237e1e12e4e2b488512cf670eeeaa84f0412f4d8188da83a00b3d5c27ccddf97,"[""47779198824530906368024493512777059901489476859010977655025962016054065064829"", ""72387351495188412123593948691169525387731745147753590447500882622397127111683""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790278200-639772dfd5.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790279100,0xfab5234333fe68b9e9b9cb9dd1a9376fd41b1bbd81ad96774eb00ae467348cb8,"[""79471833885112715493999986771935567331412893215382661482234616527050057702034""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790279100-d8589fcb18.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790280000,0x8dad4004c7d9ae8f115cfd8f1182655ee26affa1a5b80729e8d13139692a202e,"[""107686305293004277627802003749117888909158875645383166350514595922316742314207"", ""70189808922247743021981014993864640449992871075759680180772761439802310707060""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790280000-c5a4916fdc.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790280900,0x426acc9f9b71a3264204d1958e40c203748ff6bc56273a0c95d21b281d7679fd,"[""17065165484581108240460527106125446745868386269847554523676928202238160711186"", ""71098738493466418046229619971334461412499556790348308037892724724178742616047""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790280900-b81ce9a867.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790281800,0x21834928cce02080a6ef8c7fcd01d5fc44fdbc6a0afbc00ad4f0a54dc8bc3111,"[""28887033911710227487915372663647446301990042886126119025174208605285986882732"", ""90197727357730135314005101762596484984681867966509409871804058549421018730197""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790281800-e126191a09.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790282700,0x9c198bd9b12ec541cad8cddc7645f6023af1236c8493595d29d57693aae3feb2,"[""44471275499003005329056669878203171325342781263291431680681719597957615053052"", ""74633776640498622941127554634774270141014875415851199893657108907982682957308""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790282700-452e74e580.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790283600,0x1d80359f6b6157014eb5fbdbe4590238415dd9b22bcd52241c0b1a9828c1fbd7,"[""53448442992338375502383084286230398861178687465444465653233488277454229618128"", ""55122971275227608893800542259840294865913405097888887698922064170891211060212""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790283600-4266618975.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790284500,0x5ff2e31dc09b83f1c1a9c79c96873db3abc307ecf2d39c040b4cf58a854a3bda,"[""38679057484845674054776831517518147389438410900817871213210331796009295497536""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790284500-bd145dfbb3.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790285400,0xc8547525eaa1047c10ec85ef7001d5db0122abc9bbb3cf25ea30cab60ffa8f8c,"[""40614141005289961122228574181150719493219200861314010593393896601131594639498""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790285400-7426d925d5.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790286300,0xe541ad96ea8e63347c2efb2a197e799ee6c2a9b3f615b84ddd1330f3bec81719,"[""20157884173817691384022377263702303604241042871080136606873685448741618809809"", ""36373570965862136389628480227679301629995297938610859251882317988096827493477""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790286300-e314f4bf95.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790287200,0x42e518f878b07cca0e96a63791268cb40adce110cc09a4360209204375d5f951,"[""28844765299486765076469493078394496949983859596228057256492405984221325938120"", ""40186362688444402113317625574395146348982745647845913074007128858848358584529""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790287200-ab242382a8.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790288100,0x82b393b445c53d51a483be52d5fedccf0d6318c2474d71932ed2ab3223b5cf57,"[""44732344584730855984728887756717644752079098101659975818809691540113235662304"", ""49746190274728127216562523607373974782654581225126652556809288084600962231007""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790288100-cda89aea31.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790289000,0xf284e3945530b130f3ace2032a76a6d347d5f803d51ffec5b4e1c53ed5547dd8,"[""111316596110071032522297847383406415489835162406818962113366186689781641141257"", ""82840076985896041688605815535257214251774439728959701779386099735542873170379""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790289000-727723a477.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790289900,0x8d6637fde9ab6328ed8de3a51c129526c95c3387a0ba131e3f2738d2dd291c66,"[""90713737282992612553058034319953485177889203539154595085572981870890535430898""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790289900-b31c17a5ac.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790290800,0x9ad6db069b372845547770781c164aef6880958703ab4b8b8c5c68c3cac76496,"[""109198107549800648120318842990586263473271701079456072389977903110188391988397""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790290800-98de81b0ca.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790291700,0xae7114a2e1495afe29429bca26215644565087640fa3f5f73b73ccc9747e6de5,"[""90827073081863786193502279626420026295426986315665109612990990707281132451088""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790291700-77a777443c.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790292600,0xbf66d1fd82e2a2581088ba1230379c9e8d245a68c77d19f17c210ea0a59b8591,"[""101825645322107272229395578048580111912633946387929526391330192722251271592317""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790292600-4a7f865111.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790293500,0x124b08575c88b0b15934fa7eaea42db74c784b7f4574352a5203b890e1a1da10,"[""104008768100283250270225432930136286393162046970362015652865543617263121375972"", ""18517215788125856066414379750061368455206517787581778594943366647481806406183""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790293500-f241294b70.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790294400,0x53f28ed527d6d3dd95eda9f6ca2eaecdb985c50acf66e644c68ecc953080de9f,"[""20662243405875148575405327378560833897302955242986440839620299705685591515912""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790294400-9d1a1ef158.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790295300,0xfc22c9d7456172e78b4aac213b0e25467193761f475b29737046bcf44130bf33,"[""19390102916367128952345098590637811643683309283471611037203612669503284563045"", ""88116619830296481583494942212328231228250417792802801179901493901461068342463""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790295300-1b4e8d1b61.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790296200,0x7e0177dcddb49a03ba8ba206607ebc49776111c5ac8b7c353ed1db936fc973cf,"[""48695798739051241302062816779509944713797487017535509385798264905003593576491"", ""59486720932637499690960798998407486094946362454073932451126149559224445784574""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790296200-407e468961.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790303400,0x0a269bdfd20c722eb556df31d10478585ed1266f620a655c10a53ef0617f1b16,"[""29027871805352270665115921380340697437017019974783773993056428665778499538059"", ""53330388710726211338776255574447956905965282976026250636605026075244671415752""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790303400-fb5036cb26.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790304300,0x7cd9538bad48db7a3a801882a66d95bdb477f69c7248122d6b375c0714e6d13e,"[""19975212012878103711107533658229109070202309026675814466648221531783536337966"", ""43054589827908177104373834484900786779644078542621969217940287731830180841155""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790304300-2dcb059bdb.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790305200,0x257cf3d6270cc9594df0522a81a82b4812e7dbb33e14b4983ed410d9a6f0a1d5,"[""53839308618298511684044094809038295235287889961935135583804544581798107358233""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790305200-2e10e2c34b.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790306100,0x222d66655372cda9093f17564a567349844953b8c851886584e48ae2076140ff,"[""13174418745123420860107847038204392944181208292571243569502616134095407085225"", ""52048090446854203430793933779717721491073583840007222281274357964760016796413""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790306100-3a67a1b37b.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790312400,0x04dc24a6e505fdbf077110eb9e851b69dacc20f53df5baa11c68130fd8aa1c1d,"[""102648865547595829512270700642521207089007232022995277249319877370411160790360"", ""109496905140016508047556516864221038025827327274245467072416905081920345773928""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790312400-f684cf6552.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790313300,0x4be39681423f571f0048bbeb1f88fccc51b38d7a382d72a041ba39c6ea72bd76,"[""112907006456722636922250702980925674113825863957343125057564337810103109738765"", ""42302073032657594779877068056344431124365242798507282652214225337767420745234""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790313300-39a1f835f4.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790314200,0x623fd1484e3057e08ab97c3fbac4fb172ffde73942dcc8929e28f6e042086a8d,"[""103944088065692856602483118782360223171801628643636564188839687296988538503029"", ""7235998337020201797658899519387763731966812083150828151834585015369961648500""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790314200-93b8d8865c.json,offline mode: no reusable structured cache entry
